t,x1,y1,z1,x2,y2,z2,x3,y3,z3
7176,13370855.011240024,22995222.0312916,0.0,-22995222.0312916,13370855.011240024,0.0,0.0,-22995222.0312916,13370855.011240024
7177,13367509.029633354,22997167.26778913,0.0,-22997167.26778913,13367509.029633354,0.0,0.0,-22997167.26778913,13367509.029633354
7178,13364162.76502721,22999112.017420612,0.0,-22999112.017420612,13364162.76502721,0.0,0.0,-22999112.017420612,13364162.76502721
7179,13360816.217492433,23001056.280144878,0.0,-23001056.280144878,13360816.217492433,0.0,0.0,-23001056.280144878,13360816.217492433
7180,13357469.387099871,23003000.055920765,0.0,-23003000.055920765,13357469.387099871,0.0,0.0,-23003000.055920765,13357469.387099871
7181,13354122.273920381,23004943.34470712,0.0,-23004943.34470712,13354122.273920381,0.0,0.0,-23004943.34470712,13354122.273920381
7182,13350774.878024822,23006886.146462806,0.0,-23006886.146462806,13350774.878024822,0.0,0.0,-23006886.146462806,13350774.878024822
7183,13347427.199484061,23008828.46114669,0.0,-23008828.46114669,13347427.199484061,0.0,0.0,-23008828.46114669,13347427.199484061
7184,13344079.238368971,23010770.288717654,0.0,-23010770.288717654,13344079.238368971,0.0,0.0,-23010770.288717654,13344079.238368971
7185,13340730.99475043,23012711.629134584,0.0,-23012711.629134584,13340730.99475043,0.0,0.0,-23012711.629134584,13340730.99475043
7186,13337382.468699325,23014652.482356384,0.0,-23014652.482356384,13337382.468699325,0.0,0.0,-23014652.482356384,13337382.468699325
7187,13334033.660286544,23016592.848341964,0.0,-23016592.848341964,13334033.660286544,0.0,0.0,-23016592.848341964,13334033.660286544
7188,13330684.569582986,23018532.727050245,0.0,-23018532.727050245,13330684.569582986,0.0,0.0,-23018532.727050245,13330684.569582986
7189,13327335.196659552,23020472.118440155,0.0,-23020472.118440155,13327335.196659552,0.0,0.0,-23020472.118440155,13327335.196659552
7190,13323985.54158715,23022411.022470642,0.0,-23022411.022470642,13323985.54158715,0.0,0.0,-23022411.022470642,13323985.54158715
7191,13320635.604436696,23024349.439100653,0.0,-23024349.439100653,13320635.604436696,0.0,0.0,-23024349.439100653,13320635.604436696
7192,13317285.38527911,23026287.368289154,0.0,-23026287.368289154,13317285.38527911,0.0,0.0,-23026287.368289154,13317285.38527911
7193,13313934.884185318,23028224.809995115,0.0,-23028224.809995115,13313934.884185318,0.0,0.0,-23028224.809995115,13313934.884185318
7194,13310584.101226252,23030161.76417752,0.0,-23030161.76417752,13310584.101226252,0.0,0.0,-23030161.76417752,13310584.101226252
7195,13307233.036472851,23032098.23079536,0.0,-23032098.23079536,13307233.036472851,0.0,0.0,-23032098.23079536,13307233.036472851
7196,13303881.68999606,23034034.20980764,0.0,-23034034.20980764,13303881.68999606,0.0,0.0,-23034034.20980764,13303881.68999606
7197,13300530.06186683,23035969.70117338,0.0,-23035969.70117338,13300530.06186683,0.0,0.0,-23035969.70117338,13300530.06186683
7198,13297178.152156115,23037904.704851598,0.0,-23037904.704851598,13297178.152156115,0.0,0.0,-23037904.704851598,13297178.152156115
7199,13293825.960934877,23039839.220801327,0.0,-23039839.220801327,13293825.960934877,0.0,0.0,-23039839.220801327,13293825.960934877
7200,13290473.488274088,23041773.248981617,0.0,-23041773.248981617,13290473.488274088,0.0,0.0,-23041773.248981617,13290473.488274088
7201,13287120.73424472,23043706.78935152,0.0,-23043706.78935152,13287120.73424472,0.0,0.0,-23043706.78935152,13287120.73424472
7202,13283767.69891775,23045639.841870103,0.0,-23045639.841870103,13283767.69891775,0.0,0.0,-23045639.841870103,13283767.69891775
7203,13280414.382364169,23047572.406496443,0.0,-23047572.406496443,13280414.382364169,0.0,0.0,-23047572.406496443,13280414.382364169
7204,13277060.784654966,23049504.483189624,0.0,-23049504.483189624,13277060.784654966,0.0,0.0,-23049504.483189624,13277060.784654966
7205,13273706.905861141,23051436.071908742,0.0,-23051436.071908742,13273706.905861141,0.0,0.0,-23051436.071908742,13273706.905861141
7206,13270352.746053698,23053367.172612906,0.0,-23053367.172612906,13270352.746053698,0.0,0.0,-23053367.172612906,13270352.746053698
7207,13266998.305303644,23055297.785261232,0.0,-23055297.785261232,13266998.305303644,0.0,0.0,-23055297.785261232,13266998.305303644
7208,13263643.583681999,23057227.90981285,0.0,-23057227.90981285,13263643.583681999,0.0,0.0,-23057227.90981285,13263643.583681999
7209,13260288.581259781,23059157.546226893,0.0,-23059157.546226893,13260288.581259781,0.0,0.0,-23059157.546226893,13260288.581259781
7210,13256933.29810802,23061086.694462515,0.0,-23061086.694462515,13256933.29810802,0.0,0.0,-23061086.694462515,13256933.29810802
7211,13253577.734297749,23063015.354478873,0.0,-23063015.354478873,13253577.734297749,0.0,0.0,-23063015.354478873,13253577.734297749
7212,13250221.889900006,23064943.526235133,0.0,-23064943.526235133,13250221.889900006,0.0,0.0,-23064943.526235133,13250221.889900006
7213,13246865.764985839,23066871.209690478,0.0,-23066871.209690478,13246865.764985839,0.0,0.0,-23066871.209690478,13246865.764985839
7214,13243509.359626299,23068798.404804096,0.0,-23068798.404804096,13243509.359626299,0.0,0.0,-23068798.404804096,13243509.359626299
7215,13240152.673892442,23070725.111535184,0.0,-23070725.111535184,13240152.673892442,0.0,0.0,-23070725.111535184,13240152.673892442
7216,13236795.707855333,23072651.329842955,0.0,-23072651.329842955,13236795.707855333,0.0,0.0,-23072651.329842955,13236795.707855333
7217,13233438.461586041,23074577.05968663,0.0,-23074577.05968663,13233438.461586041,0.0,0.0,-23074577.05968663,13233438.461586041
7218,13230080.935155641,23076502.301025443,0.0,-23076502.301025443,13230080.935155641,0.0,0.0,-23076502.301025443,13230080.935155641
7219,13226723.128635215,23078427.05381863,0.0,-23078427.05381863,13226723.128635215,0.0,0.0,-23078427.05381863,13226723.128635215
7220,13223365.042095847,23080351.318025444,0.0,-23080351.318025444,13223365.042095847,0.0,0.0,-23080351.318025444,13223365.042095847
7221,13220006.675608635,23082275.093605146,0.0,-23082275.093605146,13220006.675608635,0.0,0.0,-23082275.093605146,13220006.675608635
7222,13216648.029244674,23084198.38051701,0.0,-23084198.38051701,13216648.029244674,0.0,0.0,-23084198.38051701,13216648.029244674
7223,13213289.10307507,23086121.178720318,0.0,-23086121.178720318,13213289.10307507,0.0,0.0,-23086121.178720318,13213289.10307507
7224,13209929.897170935,23088043.488174364,0.0,-23088043.488174364,13209929.897170935,0.0,0.0,-23088043.488174364,13209929.897170935
7225,13206570.411603384,23089965.308838453,0.0,-23089965.308838453,13206570.411603384,0.0,0.0,-23089965.308838453,13206570.411603384
7226,13203210.64644354,23091886.640671894,0.0,-23091886.640671894,13203210.64644354,0.0,0.0,-23091886.640671894,13203210.64644354
7227,13199850.601762533,23093807.483634014,0.0,-23093807.483634014,13199850.601762533,0.0,0.0,-23093807.483634014,13199850.601762533
7228,13196490.277631495,23095727.837684147,0.0,-23095727.837684147,13196490.277631495,0.0,0.0,-23095727.837684147,13196490.277631495
7229,13193129.674121568,23097647.70278164,0.0,-23097647.70278164,13193129.674121568,0.0,0.0,-23097647.70278164,13193129.674121568
7230,13189768.7913039,23099567.078885846,0.0,-23099567.078885846,13189768.7913039,0.0,0.0,-23099567.078885846,13189768.7913039
7231,13186407.62924964,23101485.96595613,0.0,-23101485.96595613,13186407.62924964,0.0,0.0,-23101485.96595613,13186407.62924964
7232,13183046.188029947,23103404.363951866,0.0,-23103404.363951866,13183046.188029947,0.0,0.0,-23103404.363951866,13183046.188029947
7233,13179684.467715986,23105322.272832442,0.0,-23105322.272832442,13179684.467715986,0.0,0.0,-23105322.272832442,13179684.467715986
7234,13176322.468378928,23107239.692557257,0.0,-23107239.692557257,13176322.468378928,0.0,0.0,-23107239.692557257,13176322.468378928
7235,13172960.190089945,23109156.623085715,0.0,-23109156.623085715,13172960.190089945,0.0,0.0,-23109156.623085715,13172960.190089945
7236,13169597.632920222,23111073.064377233,0.0,-23111073.064377233,13169597.632920222,0.0,0.0,-23111073.064377233,13169597.632920222
7237,13166234.796940947,23112989.016391244,0.0,-23112989.016391244,13166234.796940947,0.0,0.0,-23112989.016391244,13166234.796940947
7238,13162871.68222331,23114904.479087178,0.0,-23114904.479087178,13162871.68222331,0.0,0.0,-23114904.479087178,13162871.68222331
7239,13159508.288838515,23116819.45242449,0.0,-23116819.45242449,13159508.288838515,0.0,0.0,-23116819.45242449,13159508.288838515
7240,13156144.616857765,23118733.93636263,0.0,-23118733.93636263,13156144.616857765,0.0,0.0,-23118733.93636263,13156144.616857765
7241,13152780.666352272,23120647.93086108,0.0,-23120647.93086108,13152780.666352272,0.0,0.0,-23120647.93086108,13152780.666352272
7242,13149416.437393252,23122561.43587931,0.0,-23122561.43587931,13149416.437393252,0.0,0.0,-23122561.43587931,13149416.437393252
7243,13146051.930051928,23124474.45137681,0.0,-23124474.45137681,13146051.930051928,0.0,0.0,-23124474.45137681,13146051.930051928
7244,13142687.144399531,23126386.977313083,0.0,-23126386.977313083,13142687.144399531,0.0,0.0,-23126386.977313083,13142687.144399531
7245,13139322.080507293,23128299.01364764,0.0,-23128299.01364764,13139322.080507293,0.0,0.0,-23128299.01364764,13139322.080507293
7246,13135956.738446457,23130210.56034,0.0,-23130210.56034,13135956.738446457,0.0,0.0,-23130210.56034,13135956.738446457
7247,13132591.11828827,23132121.61734969,0.0,-23132121.61734969,13132591.11828827,0.0,0.0,-23132121.61734969,13132591.11828827
7248,13129225.220103983,23134032.18463626,0.0,-23134032.18463626,13129225.220103983,0.0,0.0,-23134032.18463626,13129225.220103983
7249,13125859.043964855,23135942.262159258,0.0,-23135942.262159258,13125859.043964855,0.0,0.0,-23135942.262159258,13125859.043964855
7250,13122492.58994215,23137851.849878248,0.0,-23137851.849878248,13122492.58994215,0.0,0.0,-23137851.849878248,13122492.58994215
7251,13119125.858107138,23139760.9477528,0.0,-23139760.9477528,13119125.858107138,0.0,0.0,-23139760.9477528,13119125.858107138
7252,13115758.848531097,23141669.5557425,0.0,-23141669.5557425,13115758.848531097,0.0,0.0,-23141669.5557425,13115758.848531097
7253,13112391.561285306,23143577.673806936,0.0,-23143577.673806936,13112391.561285306,0.0,0.0,-23143577.673806936,13112391.561285306
7254,13109023.996441055,23145485.301905718,0.0,-23145485.301905718,13109023.996441055,0.0,0.0,-23145485.301905718,13109023.996441055
7255,13105656.154069636,23147392.439998455,0.0,-23147392.439998455,13105656.154069636,0.0,0.0,-23147392.439998455,13105656.154069636
7256,13102288.03424235,23149299.088044778,0.0,-23149299.088044778,13102288.03424235,0.0,0.0,-23149299.088044778,13102288.03424235
7257,13098919.637030503,23151205.246004317,0.0,-23151205.246004317,13098919.637030503,0.0,0.0,-23151205.246004317,13098919.637030503
7258,13095550.962505404,23153110.913836718,0.0,-23153110.913836718,13095550.962505404,0.0,0.0,-23153110.913836718,13095550.962505404
7259,13092182.010738371,23155016.091501635,0.0,-23155016.091501635,13092182.010738371,0.0,0.0,-23155016.091501635,13092182.010738371
7260,13088812.781800728,23156920.778958738,0.0,-23156920.778958738,13088812.781800728,0.0,0.0,-23156920.778958738,13088812.781800728
7261,13085443.275763804,23158824.9761677,0.0,-23158824.9761677,13085443.275763804,0.0,0.0,-23158824.9761677,13085443.275763804
7262,13082073.492698932,23160728.683088213,0.0,-23160728.683088213,13082073.492698932,0.0,0.0,-23160728.683088213,13082073.492698932
7263,13078703.432677453,23162631.89967997,0.0,-23162631.89967997,13078703.432677453,0.0,0.0,-23162631.89967997,13078703.432677453
7264,13075333.095770717,23164534.62590268,0.0,-23164534.62590268,13075333.095770717,0.0,0.0,-23164534.62590268,13075333.095770717
7265,13071962.482050072,23166436.861716058,0.0,-23166436.861716058,13071962.482050072,0.0,0.0,-23166436.861716058,13071962.482050072
7266,13068591.591586879,23168338.607079834,0.0,-23168338.607079834,13068591.591586879,0.0,0.0,-23168338.607079834,13068591.591586879
7267,13065220.4244525,23170239.861953747,0.0,-23170239.861953747,13065220.4244525,0.0,0.0,-23170239.861953747,13065220.4244525
7268,13061848.980718307,23172140.62629755,0.0,-23172140.62629755,13061848.980718307,0.0,0.0,-23172140.62629755,13061848.980718307
7269,13058477.260455674,23174040.900070995,0.0,-23174040.900070995,13058477.260455674,0.0,0.0,-23174040.900070995,13058477.260455674
7270,13055105.263735984,23175940.683233857,0.0,-23175940.683233857,13055105.263735984,0.0,0.0,-23175940.683233857,13055105.263735984
7271,13051732.990630623,23177839.975745916,0.0,-23177839.975745916,13051732.990630623,0.0,0.0,-23177839.975745916,13051732.990630623
7272,13048360.441210985,23179738.777566962,0.0,-23179738.777566962,13048360.441210985,0.0,0.0,-23179738.777566962,13048360.441210985
7273,13044987.615548471,23181637.088656794,0.0,-23181637.088656794,13044987.615548471,0.0,0.0,-23181637.088656794,13044987.615548471
7274,13041614.513714485,23183534.908975225,0.0,-23183534.908975225,13041614.513714485,0.0,0.0,-23183534.908975225,13041614.513714485
7275,13038241.135780437,23185432.238482077,0.0,-23185432.238482077,13038241.135780437,0.0,0.0,-23185432.238482077,13038241.135780437
7276,13034867.481817745,23187329.077137183,0.0,-23187329.077137183,13034867.481817745,0.0,0.0,-23187329.077137183,13034867.481817745
7277,13031493.55189783,23189225.424900386,0.0,-23189225.424900386,13031493.55189783,0.0,0.0,-23189225.424900386,13031493.55189783
7278,13028119.346092122,23191121.28173154,0.0,-23191121.28173154,13028119.346092122,0.0,0.0,-23191121.28173154,13028119.346092122
7279,13024744.864472054,23193016.647590503,0.0,-23193016.647590503,13024744.864472054,0.0,0.0,-23193016.647590503,13024744.864472054
7280,13021370.107109068,23194911.52243715,0.0,-23194911.52243715,13021370.107109068,0.0,0.0,-23194911.52243715,13021370.107109068
7281,13017995.074074607,23196805.90623137,0.0,-23196805.90623137,13017995.074074607,0.0,0.0,-23196805.90623137,13017995.074074607
7282,13014619.765440125,23198699.798933055,0.0,-23198699.798933055,13014619.765440125,0.0,0.0,-23198699.798933055,13014619.765440125
7283,13011244.18127708,23200593.20050211,0.0,-23200593.20050211,13011244.18127708,0.0,0.0,-23200593.20050211,13011244.18127708
7284,13007868.321656933,23202486.110898446,0.0,-23202486.110898446,13007868.321656933,0.0,0.0,-23202486.110898446,13007868.321656933
7285,13004492.186651157,23204378.530081995,0.0,-23204378.530081995,13004492.186651157,0.0,0.0,-23204378.530081995,13004492.186651157
7286,13001115.776331225,23206270.458012693,0.0,-23206270.458012693,13001115.776331225,0.0,0.0,-23206270.458012693,13001115.776331225
7287,12997739.090768619,23208161.89465048,0.0,-23208161.89465048,12997739.090768619,0.0,0.0,-23208161.89465048,12997739.090768619
7288,12994362.130034823,23210052.839955322,0.0,-23210052.839955322,12994362.130034823,0.0,0.0,-23210052.839955322,12994362.130034823
7289,12990984.89420133,23211943.29388718,0.0,-23211943.29388718,12990984.89420133,0.0,0.0,-23211943.29388718,12990984.89420133
7290,12987607.383339642,23213833.256406035,0.0,-23213833.256406035,12987607.383339642,0.0,0.0,-23213833.256406035,12987607.383339642
7291,12984229.59752126,23215722.727471873,0.0,-23215722.727471873,12984229.59752126,0.0,0.0,-23215722.727471873,12984229.59752126
7292,12980851.536817696,23217611.707044695,0.0,-23217611.707044695,12980851.536817696,0.0,0.0,-23217611.707044695,12980851.536817696
7293,12977473.201300465,23219500.19508451,0.0,-23219500.19508451,12977473.201300465,0.0,0.0,-23219500.19508451,12977473.201300465
7294,12974094.591041088,23221388.19155133,0.0,-23221388.19155133,12974094.591041088,0.0,0.0,-23221388.19155133,12974094.591041088
7295,12970715.706111094,23223275.696405195,0.0,-23223275.696405195,12970715.706111094,0.0,0.0,-23223275.696405195,12970715.706111094
7296,12967336.546582015,23225162.70960614,0.0,-23225162.70960614,12967336.546582015,0.0,0.0,-23225162.70960614,12967336.546582015
7297,12963957.112525392,23227049.231114216,0.0,-23227049.231114216,12963957.112525392,0.0,0.0,-23227049.231114216,12963957.112525392
7298,12960577.40401277,23228935.260889485,0.0,-23228935.260889485,12960577.40401277,0.0,0.0,-23228935.260889485,12960577.40401277
7299,12957197.421115696,23230820.798892017,0.0,-23230820.798892017,12957197.421115696,0.0,0.0,-23230820.798892017,12957197.421115696
7300,12953817.16390573,23232705.845081896,0.0,-23232705.845081896,12953817.16390573,0.0,0.0,-23232705.845081896,12953817.16390573
7301,12950436.632454434,23234590.39941921,0.0,-23234590.39941921,12950436.632454434,0.0,0.0,-23234590.39941921,12950436.632454434
7302,12947055.826833377,23236474.46186407,0.0,-23236474.46186407,12947055.826833377,0.0,0.0,-23236474.46186407,12947055.826833377
7303,12943674.747114131,23238358.03237658,0.0,-23238358.03237658,12943674.747114131,0.0,0.0,-23238358.03237658,12943674.747114131
7304,12940293.393368278,23240241.110916868,0.0,-23240241.110916868,12940293.393368278,0.0,0.0,-23240241.110916868,12940293.393368278
